source,target,flow1,flow2
"Siena","Paris",15,7
"Siena","Siena",51,51
"Siena","Stockholm",2,2
"Siena","Strasbourg",1,7
"Siena","Stuttgart",8,199
"Siena","Tampere",2,1
"Siena","Torino",1,10
"Siena","Toulouse",2,1
"Siena","Udine",3,2
"Siena","Utrecht",18,5
"Siena","Venezia",3,2
"Siena","Verona",1,1
"Siena","Zurich",4,1
"Siena","Zwolle",1,1
"Sion","Agen",2,1
"Sion","Annecy",3,4
"Sion","Bale",35,49
"Sion","Berlin",3,1
"Sion","Berne",26,21
"Sion","Birmingham",2,12
"Sion","Bordeaux",1,1
"Sion","Braunschweig",1,1
"Sion","Bregenz",1,2
"Sion","Bremen",2,11
"Sion","Bruxelles",1,10
"Sion","Budapest",4,1
"Sion","Cambridge",1,1
"Sion","Cherbourg",1,1
"Sion","Cologne",16,10
"Sion","Copenhague",2,1
"Sion","Cuneo",2,2
"Sion","Den Haag",9,3
"Sion","Dortmund",4,4
"Sion","Dusseldorf",2,18
"Sion","Essen",1,3
"Sion","Frankfurt",30,13
"Sion","Freiburg",3,7
"Sion","Geneve",11,15
"Sion","Grenoble",2,2
"Sion","Groningen",2,6
"Sion","Hamburg",4,6
"Sion","Hannover",1,4
"Sion","Helsinki",2,5
"Sion","Innsbruck",1,3
"Sion","Karlsruhe",2,2
"Sion","Kavala",1,3
"Sion","Klagenfurt",1,6
"Sion","Leicester-Nottingham",2,1
"Sion","Linz",2,3
"Sion","Lisboa",1,4
"Sion","London",24,9
"Sion","Lubeck",2,6
"Sion","Luxembourg",2,5
"Sion","Lyon",4,3
"Sion","Maastricht",4,3
"Sion","Maidstone",1,2
"Sion","Malmo",2,6
"Sion","Mannheim",9,8
"Sion","Marseille",1,1
"Sion","Memmingen",3,1
"Sion","Milano",7,6
"Sion","Munchen",8,15
"Sion","Munster",6,3
"Sion","Nice",2,2
"Sion","Nurnberg",1,2
"Sion","Paris",29,26
"Sion","Roma",5,2
"Sion","Saint-Etienne",2,124
"Sion","Saint-Gall",3,3
"Sion","Sion",151,151
"Sion","Stuttgart",20,6
"Sion","Swindon",1,1
"Sion","Torino",1,3
"Sion","Utrecht",3,1
"Sion","Valence",2,1
"Sion","Venezia",1,3
"Sion","Vicenza",1,6
"Sion","Wien",4,1
"Sion","Zurich",16,35
"Sion","Zwolle",5,1
"Skien","Anvers",1,1
"Skien","Bale",1,49
"Skien","Birmingham",1,12
"Skien","Bregenz",3,2
"Skien","Cologne",2,10
"Skien","Copenhague",1,1
"Skien","Den Haag",2,3
"Skien","Dortmund",1,1
"Skien","Erfurt",2,6
"Skien","Frankfurt",1,4
"Skien","Geneve",1,15
"Skien","London",1,9
"Skien","Munchen",3,15
"Skien","Pamplona",1,3
"Skien","Paris",3,1
"Skien","Siegen",1,554
"Skien","Skien",3,3
"Skien","Stavanger",2,3
"Skien","Stuttgart",1,6
"Skien","Tampere",1,1
"Skien","Utrecht",2,1
"Skien","Venezia",1,3
"Skien","Wien",1,1
"Skien","Zurich",2,3
"Sofia","Athens",1,1
"Sofia","Barcelone",1,2
"Sofia","Berne",1,1
"Sofia","Cologne",2,1
"Sofia","Frankfurt",2,6
"Sofia","Graz",2,1
"Sofia","Hamburg",3,1
"Sofia","Hannover",2,4
"Sofia","Linz",6,3
"Sofia","London",1,2
"Sofia","Malmo",1,6
"Sofia","Mannheim",1,1
"Sofia","Munchen",3,4
"Sofia","Nurnberg",6,2
"Sofia","Paderborn",2,5
"Sofia","Paris",3,4
"Sofia","Siegen",2,554
"Sofia","Sofia",5,5
"Sofia","Stuttgart",2,1
"Sofia","Torino",1,1
"Southampton","Aarhus",2,1
"Southampton","Aberdeen",2,16
"Southampton","Amsterdam",12,6
"Southampton","Annecy",2,4
"Southampton","Anvers",7,1
"Southampton","Augsburg",1,3
"Southampton","Bale",12,30
"Southampton","Barcelone",2,6
"Southampton","Berlin",13,14
"Southampton","Berne",10,4
"Southampton","Birmingham",27,23
"Southampton","Bologna",1,4
"Southampton","Bordeaux",1,1
"Southampton","Bournemouth",1,1
"Southampton","Braunschweig",1,3
"Southampton","Bremen",1,6
"Southampton","Brighton",2,6
"Southampton","Bristol",3,8
"Southampton","Bruxelles",5,11
"Southampton","Caen",1,2
"Southampton","Camborne-Redruth",1,2
"Southampton","Cambridge",4,12
"Southampton","Cardiff",1,1
"Southampton","Chalon-sur-Saone",1,2
"Southampton","Chambery",1,1
"Southampton","Charleroi",5,1
"Southampton","Cologne",14,21
"Southampton","Copenhague",6,10
"Southampton","Dax",1,1
"Southampton","Den Haag",45,12
"Southampton","Dortmund",3,7
"Southampton","Dublin",2,5
"Southampton","Dusseldorf",10,24
"Southampton","Edinburgh",4,2
"Southampton","Eindhoven",25,14
"Southampton","Enschede",4,3
"Southampton","Eskilstuna",1,1
"Southampton","Essen",3,14
"Southampton","Exeter",3,6
"Southampton","Firenze",1,3
"Southampton","Frankfurt",28,48
"Southampton","Freiburg",6,12
"Southampton","Friedrichshafen",3,2
"Southampton","Geneve",4,9
"Southampton","Glasgow",2,2
"Southampton","Gloucester",1,4
"Southampton","Goteborg",1,2
"Southampton","Graz",2,7
"Southampton","Grenoble",2,5
"Southampton","Groningen",7,2
"Southampton","Hamburg",11,15
"Southampton","Hannover",2,2
"Southampton","Helsinki",26,55
"Southampton","Ingolstadt",1,2
"Southampton","Karlsruhe",1,3
"Southampton","Kassel",2,6
"Southampton","Leeds",8,2
"Southampton","Leicester-Nottingham",2,3
"Southampton","Le Mans",3,1
"Southampton","Liege",5,1
"Southampton","Lille",1,1
"Southampton","Linkoping",2,3
"Southampton","Linz",2,18
"Southampton","Liverpool",1,7
"Southampton","London",195,85
"Southampton","Lugano",2,4
"Southampton","Lyon",6,16
"Southampton","Maastricht",1,1
"Southampton","Madrid",1,23
"Southampton","Manchester",1,3
"Southampton","Mannheim",11,16
"Southampton","Memmingen",2,2
"Southampton","Metz-Nancy",2,1
"Southampton","Milano",20,15
"Southampton","Munchen",53,89
"Southampton","Munster",2,9
"Southampton","Newcastle",4,2
"Southampton","Norwich",1,2
"Southampton","Nurnberg",11,12
"Southampton","Orebro",2,1
"Southampton","Oslo",3,2
"Southampton","Oxford",3,6
"Southampton","Paderborn",1,14
"Southampton","Pamplona",3,3
"Southampton","Paris",147,172
"Southampton","Parma",1,1
"Southampton","Poitiers",3,1
"Southampton","Praha",1,1
"Southampton","Rotterdam",10,2
"Southampton","Rouen",1,3
"Southampton","Saarbrucken",1,7
"Southampton","Saint-Gall",1,3
"Southampton","Santa Cruz de Tenerife",3,1
"Southampton","Siegen",1,1
"Southampton","Southampton",283,283
"Southampton","Stockholm",15,16
"Southampton","Strasbourg",2,1
"Southampton","Stuttgart",21,56
"Southampton","Torino",7,10
"Southampton","Toulouse",1,9
"Southampton","Turku",1,4
"Southampton","Utrecht",5,6
"Southampton","Vasteras",2,1
"Southampton","Venezia",4,4
"Southampton","Verona",2,2
"Southampton","Vicenza",3,3
"Southampton","Wien",4,7
"Southampton","Zurich",33,34
"Southampton","Zwolle",2,3
"Split","Bale",1,30
"Stavanger","Aberdeen",1,1
"Stavanger","Amsterdam",2,6
"Stavanger","Angers",3,4
"Stavanger","Augsburg",3,3
"Stavanger","Bad Kreuznach",1,14
"Stavanger","Bale",1,30
"Stavanger","Berne",1,4
"Stavanger","Birmingham",1,1
"Stavanger","Bregenz",1,1
"Stavanger","Bremen",4,5
"Stavanger","Copenhague",2,10
"Stavanger","Den Haag",6,2
"Stavanger","Dortmund",7,7
"Stavanger","Eindhoven",1,4
"Stavanger","Esbjerg",5,1
"Stavanger","Forli",1,2
"Stavanger","Frankfurt",2,48
"Stavanger","Freiburg",1,12
"Stavanger","Friedrichshafen",7,2
"Stavanger","Graz",2,7
"Stavanger","Helsinki",2,55
"Stavanger","Kristiansand",2,1
"Stavanger","La Rochelle",6,2
"Stavanger","Lille",2,1
"Stavanger","Limerick",2,1
"Stavanger","Linz",7,5
"Stavanger","Liverpool",1,7
"Stavanger","London",1,85
"Stavanger","Maastricht",1,1
"Stavanger","Madrid",1,23
"Stavanger","Manchester",1,3
"Stavanger","Munchen",6,1
"Stavanger","Munster",22,2
"Stavanger","Nantes",4,5
"Stavanger","Nevers",1,16
"Stavanger","Newcastle",1,2
"Stavanger","Orleans",1,12
"Stavanger","Ostende-Bruges",1,2
"Stavanger","Paderborn",3,14
"Stavanger","Paris",9,6
"Stavanger","Rennes",1,2
"Stavanger","Rotterdam",1,2
"Stavanger","Saint-Gall",3,3
"Stavanger","Stavanger",16,16
"Stavanger","Strasbourg",1,4
"Stavanger","Stuttgart",1,3
"Stavanger","Utrecht",1,6
"Stavanger","Valencia",1,1
"Stavanger","Venezia",1,4
"Stavanger","Wien",2,7
"Stavanger","Zaragoza",1,1
"Stavanger","Zurich",8,2
"Stockholm","Aarhus",5,5
"Stockholm","Alicante",1,2
"Stockholm","Amsterdam",27,39
"Stockholm","Ancona",12,8
"Stockholm","Angouleme",1,1
"Stockholm","Annecy",3,4
"Stockholm","Anvers",9,11
"Stockholm","Augsburg",3,5
"Stockholm","Baden-Baden",4,2
"Stockholm","Bad Kreuznach",2,2
"Stockholm","Bale",74,71
"Stockholm","Barcelone",7,23
"Stockholm","Beauvais",1,3
"Stockholm","Belfast",1,1
"Stockholm","Berlin",60,81
"Stockholm","Berne",25,27
"Stockholm","Besancon",2,5
"Stockholm","Birmingham",33,7
"Stockholm","Blackpool",1,2
"Stockholm","Bologna",25,22
"Stockholm","Bourges",1,2
"Stockholm","Bournemouth",1,1
"Stockholm","Braunschweig",6,10
"Stockholm","Bregenz",2,4
"Stockholm","Bremen",9,4
"Stockholm","Brest",3,3
"Stockholm","Brighton",1,3
"Stockholm","Bristol",7,2
"Stockholm","Bruxelles",89,21
"Stockholm","Bucarest",1,1
"Stockholm","Budapest",5,2
"Stockholm","Camborne-Redruth",1,4
"Stockholm","Cambridge",17,8
"Stockholm","Chalon-sur-Saone",1,2
"Stockholm","Charleroi",2,4
"Stockholm","Clermont-Ferrand",1,1
"Stockholm","Cologne",55,72
"Stockholm","Copenhague",16,51
"Stockholm","Courtrai",1,2
"Stockholm","Den Haag",70,88
"Stockholm","Dijon",1,4
"Stockholm","Dortmund",14,15
"Stockholm","Dresden",5,7
"Stockholm","Dublin",7,5
"Stockholm","Dusseldorf",24,46
"Stockholm","Edinburgh",3,2
"Stockholm","Eindhoven",99,75
"Stockholm","Enschede",12,12
"Stockholm","Erfurt",2,4
"Stockholm","Esbjerg",2,5
"Stockholm","Eskilstuna",6,8
"Stockholm","Essen",6,24
"Stockholm","Exeter",1,3
"Stockholm","Falun",7,1
"Stockholm","Firenze",5,5
"Stockholm","Frankfurt",89,136
"Stockholm","Freiburg",11,27
"Stockholm","Friedrichshafen",13,11
"Stockholm","Gavle-Sandviken",7,4
"Stockholm","Geneve",28,32
"Stockholm","Genova",3,10
"Stockholm","Glasgow",3,2
"Stockholm","Gloucester",3,4
"Stockholm","Goteborg",51,51
"Stockholm","Graz",2,6
"Stockholm","Grenoble",2,5
"Stockholm","Groningen",3,8
"Stockholm","Halmstad",1,1
"Stockholm","Hamburg",30,41
"Stockholm","Hannover",13,28
"Stockholm","Haverfordwest",1,1
"Stockholm","Helsinki",278,235
"Stockholm","Hof",3,4
"Stockholm","Hull",1,1
"Stockholm","Ingolstadt",6,13
"Stockholm","Innsbruck",4,7
"Stockholm","Jonkoping",5,3
"Stockholm","Karlsruhe",7,16
"Stockholm","Karlstad",2,1
"Stockholm","Kassel",5,4
"Stockholm","Kiel",5,1
"Stockholm","Klagenfurt",1,6
"Stockholm","La Rochelle",1,1
"Stockholm","Leeds",5,6
"Stockholm","Leicester-Nottingham",10,9
"Stockholm","Leipzig",4,3
"Stockholm","Le Mans",2,1
"Stockholm","Liege",4,11
"Stockholm","Lille",2,5
"Stockholm","Linkoping",8,4
"Stockholm","Linz",5,12
"Stockholm","Liverpool",6,7
"Stockholm","Ljubljana",1,1
"Stockholm","Lodz",1,1
"Stockholm","London",258,143
"Stockholm","Lorient",1,2
"Stockholm","Lubeck",12,19
"Stockholm","Lugano",5,6
"Stockholm","Lulea",2,4
"Stockholm","Luxembourg",1,5
"Stockholm","Lyon",9,22
"Stockholm","Maastricht",8,3
"Stockholm","Madrid",9,10
"Stockholm","Maidstone",6,1
"Stockholm","Malmo",32,58
"Stockholm","Manchester",8,1
"Stockholm","Mannheim",33,52
"Stockholm","Marseille",2,6
"Stockholm","Memmingen",12,11
"Stockholm","Metz-Nancy",3,1
"Stockholm","Milano",97,72
"Stockholm","Monchengladbach",1,6
"Stockholm","Montlucon",1,1
"Stockholm","Munchen",325,278
"Stockholm","Munster",12,24
"Stockholm","Nantes",3,1
"Stockholm","Napoli",1,1
"Stockholm","Newcastle",2,2
"Stockholm","Nice",5,10
"Stockholm","Nurnberg",21,25
"Stockholm","Orebro",3,10
"Stockholm","Orleans",1,12
"Stockholm","Oslo",5,8
"Stockholm","Ostende-Bruges",1,3
"Stockholm","Oulu",7,4
"Stockholm","Oxford",7,5
"Stockholm","Paderborn",13,24
"Stockholm","Palermo",1,3
"Stockholm","Pamplona",2,3
"Stockholm","Paris",400,447
"Stockholm","Parma",3,5
"Stockholm","Reims",1,3
"Stockholm","Rennes",3,4
"Stockholm","Roma",15,7
"Stockholm","Ronneby",2,1
"Stockholm","Rotterdam",29,37
"Stockholm","Rouen",1,1
"Stockholm","Rzeszow",1,1
"Stockholm","Saarbrucken",4,1
"Stockholm","Saint-Brieuc",2,1
"Stockholm","Saint-Etienne",3,1
"Stockholm","Saint-Gall",8,21
"Stockholm","Saint-Moritz",2,2
"Stockholm","Salzburg",1,6
"Stockholm","San Sebastian",6,3
"Stockholm","Santander",1,5
"Stockholm","Savonlinna",1,1
"Stockholm","Schwerin",1,1
"Stockholm","Siegen",2,7
"Stockholm","Siena",2,2
"Stockholm","Sion",2,151
"Stockholm","Southampton",16,15
"Stockholm","Stockholm",747,747
"Stockholm","Strasbourg",4,3
"Stockholm","Stuttgart",141,137
"Stockholm","Sundsvall",1,10
"Stockholm","Swindon",5,5
"Stockholm","Tampere",3,9
"Stockholm","Torino",32,12
"Stockholm","Toulon",1,1
"Stockholm","Toulouse",5,3
"Stockholm","Trieste",1,1
"Stockholm","Trondheim",1,1
"Stockholm","Troyes",1,1
"Stockholm","Turku",14,11
"Stockholm","Udine",5,2
"Stockholm","Umea",1,2
"Stockholm","Utrecht",12,26
"Stockholm","Vaasa",2,1
"Stockholm","Valence",1,2
"Stockholm","Valencia",1,1
"Stockholm","Vasteras",4,12
"Stockholm","Vaxjo",3,2
"Stockholm","Venezia",14,18
"Stockholm","Verona",1,9
"Stockholm","Vicenza",3,5
"Stockholm","Vigo",3,1
"Stockholm","Vitoria-Gasteiz",1,1
"Stockholm","Wien",22,32
"Stockholm","Zaragoza",6,3
"Stockholm","Zurich",104,95
"Stockholm","Zwolle",5,6
"Strasbourg","Aalborg",1,1
"Strasbourg","Amsterdam",26,13
"Strasbourg","Annecy",2,1
"Strasbourg","Anvers",4,3
"Strasbourg","Augsburg",16,19
"Strasbourg","Avignon",1,2
"Strasbourg","Baden-Baden",3,2
"Strasbourg","Bale",17,29
"Strasbourg","Barcelone",1,8
"Strasbourg","Bari",1,1
"Strasbourg","Beauvais",1,3
"Strasbourg","Belfast",2,1
"Strasbourg","Berlin",4,17
"Strasbourg","Berne",7,9
"Strasbourg","Besancon",1,6
"Strasbourg","Birmingham",6,5
"Strasbourg","Blackpool",1,2
"Strasbourg","Bologna",11,8
"Strasbourg","Bolzano",2,1
"Strasbourg","Braunschweig",2,4
"Strasbourg","Bregenz",4,4
"Strasbourg","Bremen",7,27
"Strasbourg","Brest",1,3
"Strasbourg","Brighton",1,1
"Strasbourg","Bruxelles",11,14
"Strasbourg","Caen",1,1
"Strasbourg","Camborne-Redruth",1,4
"Strasbourg","Cambridge",1,8
"Strasbourg","Carcassonne",1,2
"Strasbourg","Chalon-sur-Saone",1,1
"Strasbourg","Chambery",1,3
"Strasbourg","Cologne",40,27
"Strasbourg","Copenhague",3,5
"Strasbourg","Cuneo",2,10
"Strasbourg","Den Haag",71,38
"Strasbourg","Dortmund",15,4
"Strasbourg","Dresden",2,5
"Strasbourg","Dusseldorf",11,8
"Strasbourg","Edinburgh",1,2
"Strasbourg","Eindhoven",12,10
"Strasbourg","Enschede",4,2
"Strasbourg","Epinal",2,1
"Strasbourg","Esbjerg",12,19
"Strasbourg","Essen",8,8
"Strasbourg","Exeter",1,2
"Strasbourg","Firenze",1,5
"Strasbourg","Forli",2,1
"Strasbourg","Frankfurt",44,59
"Strasbourg","Freiburg",2,8
"Strasbourg","Friedrichshafen",27,34
"Strasbourg","Gand",1,2
"Strasbourg","Gavle-Sandviken",1,4
"Strasbourg","Geneve",6,11
"Strasbourg","Genova",1,10
"Strasbourg","Glasgow",1,2
"Strasbourg","Goteborg",3,2
"Strasbourg","Graz",3,4
"Strasbourg","Grenoble",27,5
"Strasbourg","Groningen",1,2
"Strasbourg","Hamburg",5,5
"Strasbourg","Hannover",1,9
"Strasbourg","Helsinki",2,17
"Strasbourg","Ingolstadt",3,13
"Strasbourg","Jonkoping",3,4
"Strasbourg","Karlsruhe",8,5
"Strasbourg","Kiel",1,3
"Strasbourg","Klagenfurt",1,6
"Strasbourg","La Rochelle",5,2
"Strasbourg","Leeds",4,2
"Strasbourg","Leicester-Nottingham",2,1
"Strasbourg","Leipzig",1,3
"Strasbourg","Le Mans",1,1
"Strasbourg","Liege",2,11
"Strasbourg","Lille",4,7
"Strasbourg","Limerick",1,1
"Strasbourg","Limoges",24,58
"Strasbourg","Linz",8,24
"Strasbourg","Lisboa",1,4
"Strasbourg","Liverpool",1,2
"Strasbourg","London",37,16
"Strasbourg","Luxembourg",1,1
"Strasbourg","Lyon",10,14
"Strasbourg","Madrid",5,2
"Strasbourg","Maidstone",2,2
"Strasbourg","Malmo",1,3
"Strasbourg","Manchester",2,1
"Strasbourg","Mannheim",41,32
"Strasbourg","Marseille",2,1
"Strasbourg","Memmingen",2,2
"Strasbourg","Metz-Nancy",2,2
"Strasbourg","Middlesbrough",1,7
"Strasbourg","Milano",35,52
"Strasbourg","Monchengladbach",1,6
"Strasbourg","Montlucon",3,1
"Strasbourg","Munchen",37,74
"Strasbourg","Munster",37,55
"Strasbourg","Nantes",2,1
"Strasbourg","Newcastle",2,2
"Strasbourg","Nice",2,4
"Strasbourg","Niort",1,2
"Strasbourg","Nurnberg",21,24
"Strasbourg","Orleans",3,7
"Strasbourg","Oslo",2,8
"Strasbourg","Oxford",1,2
"Strasbourg","Paderborn",12,8
"Strasbourg","Pamplona",1,3
"Strasbourg","Paris",171,149
"Strasbourg","Parma",2,3
"Strasbourg","Pau",2,1
"Strasbourg","Pescara",1,1
"Strasbourg","Poitiers",1,1
"Strasbourg","Praha",2,1
"Strasbourg","Reims",5,3
"Strasbourg","Rennes",2,3
"Strasbourg","Rotterdam",5,15
"Strasbourg","Saarbrucken",2,4
"Strasbourg","Saint-Etienne",3,2
"Strasbourg","Saint-Gall",3,2
"Strasbourg","Salzburg",2,4
"Strasbourg","San Sebastian",4,3
"Strasbourg","Siegen",7,12
"Strasbourg","Sion",1,151
"Strasbourg","Skien",1,2
"Strasbourg","Southampton",1,2
"Strasbourg","Stavanger",4,1
"Strasbourg","Stockholm",3,4
"Strasbourg","Strasbourg",327,327
"Strasbourg","Stuttgart",34,36
"Strasbourg","Swindon",1,1
"Strasbourg","Torino",1,6
"Strasbourg","Toulon",2,1
"Strasbourg","Toulouse",1,3
"Strasbourg","Tournai-Mouscron",2,1
"Strasbourg","Tours",2,1
"Strasbourg","Trondheim",3,1
"Strasbourg","Troyes",2,1
"Strasbourg","Udine",1,2
"Strasbourg","Utrecht",5,4
"Strasbourg","Valence",1,3
"Strasbourg","Valencia",1,3
"Strasbourg","Vaxjo",1,2
"Strasbourg","Venezia",2,16
"Strasbourg","Viborg",1,1
"Strasbourg","Vicenza",5,3
"Strasbourg","Vitoria-Gasteiz",1,1
"Strasbourg","Warszawa",1,1
"Strasbourg","Wien",13,8
"Strasbourg","Zurich",62,50
"Strasbourg","Zweibrucken",2,1
"Strasbourg","Zwolle",2,3
"Stuttgart","Aalborg",9,6
"Stuttgart","Aarhus",10,19
"Stuttgart","Agen",1,1
"Stuttgart","Albi",4,1
"Stuttgart","Alghero",1,2
"Stuttgart","Amiens",11,6
"Stuttgart","Amsterdam",146,106
"Stuttgart","Ancona",34,63
"Stuttgart","Angers",4,12
"Stuttgart","Angouleme",7,7
"Stuttgart","Annecy",59,75
"Stuttgart","Anvers",47,46
"Stuttgart","Athens",2,5
"Stuttgart","Augsburg",103,113
"Stuttgart","Auxerre",4,1
"Stuttgart","Avignon",17,6
"Stuttgart","Baden-Baden",63,2
"Stuttgart","Bad Kreuznach",15,17
"Stuttgart","Bale",333,275
"Stuttgart","Barcelone",68,67
"Stuttgart","Bari",10,4
"Stuttgart","Beauvais",18,19
"Stuttgart","Belfast",13,21
"Stuttgart","Bergen",1,2
"Stuttgart","Bergerac",1,1
"Stuttgart","Berlin",126,250
"Stuttgart","Berne",230,212
"Stuttgart","Besancon",69,45
"Stuttgart","Bilbao",9,14
"Stuttgart","Birmingham",325,166
"Stuttgart","Blackpool",10,3
"Stuttgart","Bologna",214,177
"Stuttgart","Bolzano",9,10
"Stuttgart","Bordeaux",23,3
"Stuttgart","Bourges",2,3
"Stuttgart","Bournemouth",8,3
"Stuttgart","Braunschweig",255,181
"Stuttgart","Bregenz",59,66
"Stuttgart","Bremen",129,95
"Stuttgart","Brest",5,7
"Stuttgart","Brighton",26,7
"Stuttgart","Brindisi",3,6
"Stuttgart","Bristol",19,13
"Stuttgart","Brive-la-Gaillarde",5,1
"Stuttgart","Brno",1,4
"Stuttgart","Bruxelles",78,86
"Stuttgart","Budapest",19,6
"Stuttgart","Caen",6,5
"Stuttgart","Cagliari",4,1
"Stuttgart","Calais",6,11
"Stuttgart","Camborne-Redruth",4,1
"Stuttgart","Cambridge",38,16
"Stuttgart","Carcassonne",2,2
"Stuttgart","Cardiff",22,28
"Stuttgart","Catania",13,8
"Stuttgart","Chalon-sur-Saone",3,1
"Stuttgart","Chambery",8,6
"Stuttgart","Charleroi",18,3
"Stuttgart","Chateauroux",4,2
"Stuttgart","Cherbourg",2,1
"Stuttgart","Clermont-Ferrand",9,18
"Stuttgart","Cognac",4,4
"Stuttgart","Cologne",766,489
"Stuttgart","Copenhague",67,96
"Stuttgart","Courtrai",32,40
"Stuttgart","Cuneo",6,10
"Stuttgart","Cuxhaven",2,4
"Stuttgart","Dax",4,1
"Stuttgart","Den Haag",48,44
"Stuttgart","Dijon",8,23
"Stuttgart","Dortmund",388,384
"Stuttgart","Dresden",106,246
"Stuttgart","Dublin",26,20
"Stuttgart","Dundee",6,2
"Stuttgart","Dusseldorf",606,527
"Stuttgart","Edinburgh",13,10
"Stuttgart","Eindhoven",395,344
"Stuttgart","Emden",5,8
"Stuttgart","Enschede",84,33
"Stuttgart","Epinal",5,2
"Stuttgart","Erfurt",45,97
"Stuttgart","Esbjerg",18,18
"Stuttgart","Eskilstuna",8,6
"Stuttgart","Essen",117,125
"Stuttgart","Exeter",11,14
"Stuttgart","Falun",3,6
"Stuttgart","Firenze",34,40
"Stuttgart","Flensburg",6,5
"Stuttgart","Forli",44,36
"Stuttgart","Fort-de-France",1,1
"Stuttgart","Frankfurt",1094,941
"Stuttgart","Freiburg",317,372
"Stuttgart","Friedrichshafen",198,209
"Stuttgart","Gand",10,8
"Stuttgart","Gavle-Sandviken",44,28
"Stuttgart","Gdansk",4,4
"Stuttgart","Geneve",157,126
"Stuttgart","Genova",29,18
"Stuttgart","Gerona",1,3
"Stuttgart","Glasgow",8,9
"Stuttgart","Gloucester",76,52
"Stuttgart","Goteborg",97,121
"Stuttgart","Graz",84,120
"Stuttgart","Grenoble",50,33
"Stuttgart","Groningen",45,23
"Stuttgart","Grosseto",1,1
"Stuttgart","Halmstad",13,4
"Stuttgart","Hamburg",223,236
"Stuttgart","Hannover",393,458
"Stuttgart","Haverfordwest",3,2
"Stuttgart","Helsinki",945,434
"Stuttgart","Hof",41,39
"Stuttgart","Hull",7,1
"Stuttgart","Ingolstadt",139,267
"Stuttgart","Innsbruck",26,37
"Stuttgart","Inverness",1,1
"Stuttgart","Joensuu",7,5
"Stuttgart","Jonkoping",22,16
"Stuttgart","Jyvaskyla",5,2
"Stuttgart","Kalmar",6,2
"Stuttgart","Karlsruhe",190,184
"Stuttgart","Karlstad",9,4
"Stuttgart","Kassel",68,67
"Stuttgart","Katowice",2,5
"Stuttgart","Kiel",35,29
"Stuttgart","Klagenfurt",24,34
"Stuttgart","Krakow",1,7
"Stuttgart","Kristiansand",1,1
"Stuttgart","Lappeenranta",1,1
"Stuttgart","La Rochelle",9,8
"Stuttgart","Leeds",39,37
"Stuttgart","Leicester-Nottingham",34,25
"Stuttgart","Leipzig",23,61
"Stuttgart","Le Mans",12,1
"Stuttgart","Liege",38,28
"Stuttgart","Lille",35,28
"Stuttgart","Limerick",3,2
"Stuttgart","Limoges",25,5
"Stuttgart","Linkoping",19,23
"Stuttgart","Linz",143,127
"Stuttgart","Lisboa",2,4
"Stuttgart","Liverpool",21,8
"Stuttgart","Logrono",1,2
"Stuttgart","London",627,296
"Stuttgart","Lorient",4,4
"Stuttgart","Lubeck",48,70
"Stuttgart","Lugano",21,16
"Stuttgart","Lulea",3,4
"Stuttgart","Luxembourg",21,9
"Stuttgart","Lyon",93,87
"Stuttgart","Maastricht",29,14
"Stuttgart","Madrid",19,32
"Stuttgart","Maidstone",12,5
"Stuttgart","Malaga",2,1
"Stuttgart","Malmo",35,67
"Stuttgart","Manchester",45,26
"Stuttgart","Mannheim",317,338
"Stuttgart","Maribor",1,7
"Stuttgart","Marseille",15,19
"Stuttgart","Memmingen",167,190
"Stuttgart","Metz-Nancy",53,40
"Stuttgart","Middlesbrough",6,9
"Stuttgart","Milano",564,505
"Stuttgart","Monchengladbach",28,30
"Stuttgart","Montbeliard",7,6
"Stuttgart","Montlucon",1,3
"Stuttgart","Montpellier",10,6
"Stuttgart","Munchen",2036,1650
"Stuttgart","Munster",272,273
"Stuttgart","Murcia",2,2
"Stuttgart","Nantes",17,17
"Stuttgart","Napoli",41,8
"Stuttgart","Nevers",4,1
"Stuttgart","Newcastle",55,17
"Stuttgart","Nice",19,9
"Stuttgart","Nimes",5,2
"Stuttgart","Niort",33,48
"Stuttgart","Norwich",21,4
"Stuttgart","Nurnberg",355,375
"Stuttgart","Odense",3,11
"Stuttgart","Orebro",5,3
"Stuttgart","Orleans",16,16
"Stuttgart","Oslo",34,40
"Stuttgart","Ostende-Bruges",5,6
"Stuttgart","Ostrava",1,4
"Stuttgart","Oulu",4,5
"Stuttgart","Oviedo",3,3
"Stuttgart","Oxford",16,30
"Stuttgart","Paderborn",186,330
"Stuttgart","Palermo",4,1
"Stuttgart","Palma de Mallorca",1,2
"Stuttgart","Pamplona",12,19
"Stuttgart","Paris",2030,1453
"Stuttgart","Parma",57,60
"Stuttgart","Patras",4,1
"Stuttgart","Pau",2,3
"Stuttgart","Perpignan",2,2
"Stuttgart","Perugia",5,6
"Stuttgart","Pescara",15,19
"Stuttgart","Pisa",40,33
"Stuttgart","Poitiers",5,6
"Stuttgart","Pori",19,6
"Stuttgart","Porto",1,7
"Stuttgart","Portoroz",1,1
"Stuttgart","Praha",5,21
"Stuttgart","Reims",34,29
"Stuttgart","Rennes",25,9
"Stuttgart","Rodez",2,1
"Stuttgart","Roma",39,30
"Stuttgart","Ronneby",7,5
"Stuttgart","Rostock",5,6
"Stuttgart","Rotterdam",95,62
"Stuttgart","Rouen",21,21
"Stuttgart","Saarbrucken",47,75
